symbol,sweep_time,confirm_time,dir,fill_time,fill_price,stop,target_tp1,target_tp2,exit_time,exit_price,outcome,R,banked_r,is_asian_sweep,has_smt,market
LKOH,2026-07-06 06:10:00,2026-07-06 07:15:00,LONG,2026-07-06 07:20:00,4234.75,4215.1479,4283.7553,4286.0684,2026-07-06 08:02:00,4286.0684,GRID_B_FULL_TP,2.321,2.559,True,False,moex
LKOH,2026-07-07 09:30:00,2026-07-07 09:45:00,SHORT,2026-07-07 10:00:00,4262.0,4296.393,4176.0175,4171.9591,2026-07-07 14:32:00,4296.393,INITIAL_STOP,-1.136,0.0,True,False,moex
LKOH,2026-07-20 04:00:00,2026-07-20 04:45:00,SHORT,2026-07-20 05:03:00,4070.0,4134.105,3909.7375,3902.1731,2026-07-20 09:15:00,4134.105,INITIAL_STOP,-1.07,0.0,False,False,moex
LKOH,2026-07-21 09:30:00,2026-07-21 10:15:00,LONG,2026-07-21 10:29:00,4246.75,4213.6299,4329.5503,4333.4585,2026-07-21 11:46:00,4333.4585,GRID_B_FULL_TP,2.418,2.559,True,False,moex
LKOH,2026-08-04 07:15:00,2026-08-04 07:45:00,LONG,2026-08-04 07:50:00,4577.5,4543.1337,4663.4156,4667.4708,2026-08-04 11:55:00,4543.1337,INITIAL_STOP,-1.147,0.0,True,False,moex
LKOH,2026-08-18 05:10:00,2026-08-18 06:00:00,SHORT,2026-08-18 06:39:00,4236.5,4258.8548,4180.6131,4177.9753,2026-08-18 08:42:00,4231.8399,BE_STOP,1.042,1.25,False,False,moex
LKOH,2026-08-21 09:15:00,2026-08-21 10:15:00,SHORT,2026-08-21 11:08:00,4222.0,4266.833,4109.9175,4104.6272,2026-08-23 00:24:00,4266.833,INITIAL_STOP,-1.104,0.0,True,False,moex
ROSN,2024-07-21 07:00:00,2024-07-21 07:15:00,LONG,2024-07-21 07:30:00,525.525,521.2617,536.1832,536.6863,2024-07-24 10:45:00,536.6863,GRID_B_FULL_TP,2.423,2.559,False,False,moex
ROSN,2024-08-06 07:00:00,2024-08-06 08:10:00,SHORT,2024-08-06 08:21:00,500.075,502.7501,493.3872,493.0716,2024-08-06 12:27:00,493.0716,GRID_B_FULL_TP,2.353,2.559,False,False,moex
ROSN,2024-08-13 07:00:00,2024-08-13 07:45:00,SHORT,2024-08-13 07:50:00,501.8,507.2527,488.1683,487.5248,2024-08-16 08:43:00,494.8,TIMEOUT,1.183,0.0,False,False,moex
ROSN,2024-09-02 14:15:00,2024-09-02 14:40:00,SHORT,2024-09-02 15:07:00,465.65,469.0485,457.1538,456.7528,2024-09-02 15:37:00,456.7528,GRID_B_FULL_TP,2.408,2.559,True,False,moex
ROSN,2024-09-03 07:00:00,2024-09-03 07:20:00,SHORT,2024-09-03 08:37:00,461.925,466.1429,451.3803,450.8826,2024-09-03 08:48:00,466.1429,INITIAL_STOP,-1.12,0.0,True,False,moex
ROSN,2024-09-03 07:05:00,2024-09-03 07:20:00,SHORT,2024-09-03 08:37:00,461.925,466.1429,451.3803,450.8826,2024-09-03 08:48:00,466.1429,INITIAL_STOP,-1.12,0.0,True,False,moex
ROSN,2025-01-13 07:00:00,2025-01-13 07:10:00,LONG,2025-01-13 07:16:00,565.775,560.8013,578.2092,578.796,2025-01-13 07:28:00,560.8013,INITIAL_STOP,-1.125,0.0,False,False,moex
ROSN,2025-02-08 23:00:00,2025-02-08 23:15:00,LONG,2025-02-08 23:24:00,531.65,526.9525,543.3937,543.948,2025-02-11 16:27:00,538.6,TIMEOUT,1.355,0.0,True,False,moex
ROSN,2025-02-18 18:30:00,2025-02-18 18:55:00,LONG,2025-02-18 19:06:00,569.5,565.7958,578.7606,579.1977,2025-02-19 08:53:00,565.7958,INITIAL_STOP,-1.169,0.0,True,False,moex
ROSN,2025-02-28 14:45:00,2025-02-28 16:20:00,SHORT,2025-02-28 16:39:00,558.75,561.5881,551.6547,551.3198,2025-02-28 16:53:00,561.5881,INITIAL_STOP,-1.217,0.0,True,False,moex
ROSN,2025-03-11 04:20:00,2025-03-11 05:20:00,LONG,2025-03-11 05:57:00,525.15,522.7123,531.2443,531.532,2025-03-12 10:16:00,531.532,GRID_B_FULL_TP,2.322,2.559,False,False,moex
ROSN,2025-04-13 16:05:00,2025-04-13 17:15:00,LONG,2025-04-13 18:12:00,457.4,449.1639,477.9902,478.9621,2025-04-14 07:13:00,449.1639,INITIAL_STOP,-1.061,0.0,True,False,moex
ROSN,2025-04-18 11:05:00,2025-04-18 11:20:00,LONG,2025-04-18 11:26:00,469.575,466.8456,476.3984,476.7205,2025-04-18 13:30:00,476.7205,GRID_B_FULL_TP,2.37,2.559,True,False,moex
ROSN,2025-05-06 07:40:00,2025-05-06 07:55:00,SHORT,2025-05-06 08:06:00,431.75,433.6476,427.0059,426.782,2025-05-06 09:30:00,433.6476,INITIAL_STOP,-1.25,0.0,True,False,moex
ROSN,2025-06-02 08:25:00,2025-06-02 09:15:00,SHORT,2025-06-02 09:20:00,429.8,432.4447,423.1882,422.8762,2025-06-02 13:42:00,432.4447,INITIAL_STOP,-1.179,0.0,False,False,moex
ROSN,2025-06-02 09:00:00,2025-06-02 09:15:00,SHORT,2025-06-02 09:20:00,429.8,432.4447,423.1883,422.8762,2025-06-02 13:42:00,432.4447,INITIAL_STOP,-1.179,0.0,True,False,moex
ROSN,2025-06-04 14:15:00,2025-06-04 15:25:00,LONG,2025-06-04 15:30:00,435.2,431.7972,443.707,444.1085,2025-06-06 07:29:00,444.1085,GRID_B_FULL_TP,2.418,2.559,True,False,moex
ROSN,2025-06-04 15:10:00,2025-06-04 15:25:00,LONG,2025-06-04 15:30:00,435.2,431.7972,443.707,444.1085,2025-06-06 07:29:00,444.1085,GRID_B_FULL_TP,2.418,2.559,True,False,moex
ROSN,2025-06-16 04:00:00,2025-06-16 04:50:00,LONG,2025-06-16 05:01:00,445.575,442.7316,452.6834,453.0189,2025-06-16 07:09:00,442.7316,INITIAL_STOP,-1.172,0.0,False,False,moex
ROSN,2025-06-18 14:20:00,2025-06-18 15:10:00,LONG,2025-06-18 15:18:00,452.2,447.5217,463.8957,464.4478,2025-06-20 15:24:00,447.5217,INITIAL_STOP,-1.106,0.0,True,False,moex
ROSN,2025-06-18 14:35:00,2025-06-18 15:10:00,LONG,2025-06-18 15:18:00,452.2,447.5217,463.8957,464.4478,2025-06-20 15:24:00,447.5217,INITIAL_STOP,-1.106,0.0,True,False,moex
ROSN,2025-07-18 08:20:00,2025-07-18 09:00:00,SHORT,2025-07-18 09:06:00,412.2,413.6183,408.6543,408.4869,2025-07-18 09:58:00,413.6183,INITIAL_STOP,-1.32,0.0,True,False,moex
ROSN,2025-08-18 19:00:00,2025-08-18 19:20:00,SHORT,2025-08-19 03:59:00,477.075,482.9156,462.4735,461.7843,2025-08-20 14:10:00,461.7843,GRID_B_FULL_TP,2.469,2.559,True,False,moex
ROSN,2025-08-18 18:55:00,2025-08-18 19:20:00,SHORT,2025-08-19 03:59:00,477.075,482.9156,462.4735,461.7843,2025-08-20 14:10:00,461.7843,GRID_B_FULL_TP,2.469,2.559,True,False,moex
ROSN,2025-08-22 07:05:00,2025-08-22 07:55:00,SHORT,2025-08-22 08:08:00,456.025,458.984,448.6274,448.2782,2025-08-22 11:32:00,458.984,INITIAL_STOP,-1.17,0.0,True,False,moex
ROSN,2025-09-10 06:10:00,2025-09-10 07:10:00,LONG,2025-09-10 07:31:00,464.175,461.5537,470.7282,471.0375,2025-09-10 11:05:00,461.5537,INITIAL_STOP,-1.195,0.0,True,False,moex
ROSN,2025-09-16 05:35:00,2025-09-16 05:50:00,SHORT,2025-09-16 06:01:00,442.5,443.9137,438.9656,438.7988,2025-09-16 08:54:00,438.7988,GRID_B_FULL_TP,2.215,2.559,False,False,moex
ROSN,2025-09-26 16:05:00,2025-09-26 16:20:00,SHORT,2025-09-26 16:53:00,425.325,426.638,422.0425,421.8876,2025-09-26 23:00:00,426.638,INITIAL_STOP,-1.356,0.0,True,False,moex
ROSN,2025-10-15 10:10:00,2025-10-15 10:30:00,SHORT,2025-10-15 10:46:00,401.025,403.5515,394.7087,394.4105,2025-10-15 11:47:00,403.5515,INITIAL_STOP,-1.175,0.0,True,False,moex
ROSN,2025-10-24 20:30:00,2025-10-24 20:40:00,SHORT,2025-10-24 23:01:00,390.0,393.335,381.6625,381.269,2025-10-27 06:22:00,381.269,GRID_B_FULL_TP,2.43,2.559,True,False,moex
ROSN,2025-12-17 05:00:00,2025-12-17 06:05:00,SHORT,2025-12-17 06:37:00,414.45,417.1717,407.6458,407.3247,2025-12-18 14:30:00,407.3247,GRID_B_FULL_TP,2.391,2.559,False,False,moex
ROSN,2026-03-03 19:40:00,2026-03-03 20:40:00,LONG,2026-03-04 04:57:00,440.325,437.4895,447.4137,447.7483,2026-03-04 12:15:00,437.4895,INITIAL_STOP,-1.171,0.0,False,False,moex
ROSN,2026-03-07 23:00:00,2026-03-07 23:15:00,LONG,2026-03-08 00:01:00,483.825,477.2743,500.2018,500.9748,2026-03-09 03:59:00,500.9748,GRID_B_FULL_TP,2.478,2.559,False,False,moex
ROSN,2026-03-20 04:10:00,2026-03-20 05:25:00,LONG,2026-03-20 05:56:00,509.9,505.9851,519.6871,520.1491,2026-03-20 12:13:00,505.9851,INITIAL_STOP,-1.143,0.0,False,False,moex
ROSN,2026-03-27 23:00:00,2026-03-27 23:20:00,SHORT,2026-03-27 23:28:00,495.075,498.8426,485.656,485.2114,2026-03-30 08:33:00,498.8426,INITIAL_STOP,-1.145,0.0,True,False,moex
ROSN,2026-04-07 07:05:00,2026-04-07 07:25:00,LONG,2026-04-07 07:34:00,470.3,467.6446,476.9386,477.252,2026-04-07 11:26:00,477.252,GRID_B_FULL_TP,2.364,2.559,True,False,moex
ROSN,2026-05-22 07:10:00,2026-05-22 08:30:00,SHORT,2026-05-22 08:35:00,403.325,406.605,395.125,394.738,2026-05-23 20:02:00,394.738,GRID_B_FULL_TP,2.424,2.559,True,False,moex
ROSN,2026-06-19 12:45:00,2026-06-19 14:05:00,SHORT,2026-06-19 15:28:00,330.475,333.8957,321.9232,321.5196,2026-06-22 09:41:00,321.5196,GRID_B_FULL_TP,2.453,2.559,True,False,moex
ROSN,2026-07-10 05:20:00,2026-07-10 06:20:00,LONG,2026-07-10 07:12:00,309.725,307.0854,316.324,316.6354,2026-07-12 07:00:00,316.6354,GRID_B_FULL_TP,2.43,2.559,False,False,moex
ROSN,2026-07-27 10:25:00,2026-07-27 10:45:00,SHORT,2026-07-27 11:52:00,343.55,346.4653,336.2617,335.9177,2026-07-28 07:32:00,335.9177,GRID_B_FULL_TP,2.429,2.559,True,False,moex
ROSN,2026-07-27 10:35:00,2026-07-27 10:45:00,SHORT,2026-07-27 11:52:00,343.55,346.4653,336.2617,335.9177,2026-07-28 07:32:00,335.9177,GRID_B_FULL_TP,2.429,2.559,True,False,moex
ROSN,2026-07-31 11:20:00,2026-07-31 11:40:00,SHORT,2026-07-31 11:55:00,346.05,348.2691,340.5023,340.2405,2026-07-31 19:19:00,348.2691,INITIAL_STOP,-1.172,0.0,True,False,moex
ROSN,2026-08-19 09:55:00,2026-08-19 10:05:00,LONG,2026-08-19 10:28:00,312.525,310.8312,316.7595,316.9593,2026-08-19 15:18:00,316.9593,GRID_B_FULL_TP,2.356,2.559,True,False,moex
ROSN,2026-09-11 07:45:00,2026-09-11 09:05:00,LONG,2026-09-11 09:11:00,349.575,347.7256,354.1984,354.4166,2026-09-11 10:16:00,347.7256,INITIAL_STOP,-1.208,0.0,True,False,moex
ROSN,2026-09-11 10:15:00,2026-09-11 11:00:00,LONG,2026-09-11 11:47:00,348.625,345.4771,356.4948,356.8663,2026-09-11 14:11:00,349.6,TIMEOUT,0.188,0.0,True,False,moex
YDEX,2024-06-14 14:40:00,2024-06-14 16:10:00,LONG,2024-06-14 16:15:00,4073.0,4063.8905,4095.7738,4096.8487,2024-06-14 16:43:00,4096.8487,GRID_B_FULL_TP,2.067,2.559,False,False,moex
YDEX,2024-08-06 09:40:00,2024-08-06 10:15:00,LONG,2024-08-06 10:24:00,3643.75,3617.5344,3709.2891,3712.3825,2024-08-06 12:27:00,3617.5344,INITIAL_STOP,-1.153,0.0,True,False,moex
YDEX,2024-08-23 04:10:00,2024-08-23 04:25:00,LONG,2024-08-23 04:44:00,3781.25,3758.8281,3837.3047,3839.9505,2024-08-23 15:18:00,3758.8281,INITIAL_STOP,-1.186,0.0,False,False,moex
YDEX,2024-08-28 09:35:00,2024-08-28 10:00:00,SHORT,2024-08-28 10:20:00,3860.5,3882.7908,3804.7731,3802.1428,2024-08-28 13:16:00,3882.7908,INITIAL_STOP,-1.191,0.0,True,False,moex
YDEX,2024-09-03 07:05:00,2024-09-03 07:25:00,SHORT,2024-09-03 08:30:00,3641.25,3683.9619,3534.4703,3529.4303,2024-09-03 08:56:00,3683.9619,INITIAL_STOP,-1.094,0.0,True,False,moex
YDEX,2024-09-03 08:55:00,2024-09-03 09:45:00,SHORT,2024-09-03 10:13:00,3680.25,3712.5204,3599.5741,3595.7662,2024-09-04 15:39:00,3712.5204,INITIAL_STOP,-1.125,0.0,True,False,moex
YDEX,2024-09-17 11:20:00,2024-09-17 11:50:00,LONG,2024-09-17 11:57:00,4065.5,4047.9018,4109.4956,4111.5722,2024-09-17 13:41:00,4111.5722,GRID_B_FULL_TP,2.305,2.559,True,False,moex
YDEX,2024-10-08 12:10:00,2024-10-08 12:25:00,LONG,2024-10-08 12:36:00,3980.25,3956.0296,4040.8009,4043.6589,2024-10-08 14:10:00,3956.0296,INITIAL_STOP,-1.181,0.0,True,False,moex
YDEX,2024-10-25 05:45:00,2024-10-25 07:20:00,SHORT,2024-10-25 07:28:00,3977.25,3997.9659,3925.4603,3923.0158,2024-10-25 08:31:00,3997.9659,INITIAL_STOP,-1.211,0.0,False,False,moex
YDEX,2024-10-25 10:30:00,2024-10-25 10:50:00,LONG,2024-10-25 11:30:00,3962.25,3899.0566,4120.2334,4127.6903,2024-10-25 13:44:00,3899.0566,INITIAL_STOP,-1.069,0.0,True,False,moex
YDEX,2024-10-28 09:10:00,2024-10-28 09:25:00,SHORT,2024-10-28 09:41:00,3853.5,3877.2802,3794.0494,3791.2433,2024-10-28 11:19:00,3791.2433,GRID_B_FULL_TP,2.381,2.559,True,False,moex
YDEX,2024-10-28 09:00:00,2024-10-28 09:25:00,SHORT,2024-10-28 09:41:00,3853.5,3877.2802,3794.0494,3791.2433,2024-10-28 11:19:00,3791.2433,GRID_B_FULL_TP,2.381,2.559,True,False,moex
YDEX,2024-11-01 07:00:00,2024-11-01 07:20:00,SHORT,2024-11-01 07:30:00,3673.75,3705.0106,3595.5984,3591.9097,2024-11-03 14:06:00,3705.0106,INITIAL_STOP,-1.129,0.0,True,False,moex
YDEX,2024-11-11 11:45:00,2024-11-11 12:45:00,LONG,2024-11-11 12:51:00,3896.25,3862.6556,3980.2359,3984.2001,2024-11-12 07:09:00,3862.6556,INITIAL_STOP,-1.128,0.0,True,False,moex
YDEX,2024-11-15 04:00:00,2024-11-15 04:15:00,SHORT,2024-11-15 04:24:00,3682.25,3694.0234,3652.8166,3651.4273,2024-11-15 07:11:00,3694.0234,INITIAL_STOP,-1.344,0.0,False,False,moex
YDEX,2024-11-18 13:55:00,2024-11-18 14:50:00,SHORT,2024-11-18 15:03:00,3696.0,3714.044,3650.89,3648.7608,2024-11-18 20:43:00,3648.7608,GRID_B_FULL_TP,2.334,2.559,True,False,moex
YDEX,2024-11-22 09:10:00,2024-11-22 09:20:00,LONG,2024-11-22 10:36:00,3448.5,3431.8272,3490.1819,3492.1493,2024-11-22 11:51:00,3431.8272,INITIAL_STOP,-1.228,0.0,True,False,moex
YDEX,2024-11-27 07:05:00,2024-11-27 07:25:00,SHORT,2024-11-27 07:35:00,3172.75,3242.2591,2998.9772,2990.7751,2024-11-27 09:30:00,3242.2591,INITIAL_STOP,-1.05,0.0,True,False,moex
YDEX,2024-12-06 07:05:00,2024-12-06 07:40:00,LONG,2024-12-06 08:05:00,3376.75,3357.4349,3425.0378,3427.317,2024-12-06 09:28:00,3357.4349,INITIAL_STOP,-1.192,0.0,True,False,moex
YDEX,2024-12-06 20:30:00,2024-12-06 20:45:00,LONG,2024-12-07 04:01:00,3368.0,3345.948,3423.13,3425.7321,2024-12-08 08:23:00,3425.7321,GRID_B_FULL_TP,2.391,2.559,True,False,moex
YDEX,2024-12-06 20:35:00,2024-12-06 20:45:00,LONG,2024-12-07 04:01:00,3368.0,3345.948,3423.13,3425.7321,2024-12-08 08:23:00,3425.7321,GRID_B_FULL_TP,2.391,2.559,True,False,moex
YDEX,2024-12-18 04:00:00,2024-12-18 05:15:00,SHORT,2024-12-18 05:27:00,3248.5,3302.8727,3112.5681,3106.1521,2024-12-19 08:41:00,3302.8727,INITIAL_STOP,-1.066,0.0,False,False,moex
YDEX,2024-12-20 06:30:00,2024-12-20 06:55:00,LONG,2024-12-20 07:00:00,3339.0,3310.9915,3409.0212,3412.3263,2024-12-20 10:30:00,3412.3263,GRID_B_FULL_TP,2.428,2.559,True,False,moex
YDEX,2024-12-21 05:05:00,2024-12-21 06:20:00,LONG,2024-12-21 06:29:00,3695.25,3665.9571,3768.4822,3771.9387,2024-12-23 04:09:00,3771.9387,GRID_B_FULL_TP,2.42,2.559,False,False,moex
YDEX,2024-12-27 10:25:00,2024-12-27 10:50:00,LONG,2024-12-27 10:58:00,3825.25,3802.2621,3882.7197,3885.4323,2024-12-28 04:01:00,3885.4323,GRID_B_FULL_TP,2.376,2.559,True,False,moex
YDEX,2024-12-28 11:45:00,2024-12-28 12:25:00,LONG,2024-12-28 13:29:00,3888.25,3867.1676,3940.9559,3943.4437,2024-12-28 23:14:00,3943.4437,GRID_B_FULL_TP,2.356,2.559,False,False,moex
YDEX,2025-01-08 07:00:00,2025-01-08 07:30:00,SHORT,2025-01-08 07:36:00,3900.25,3924.3504,3839.9991,3837.1552,2025-01-08 12:01:00,3924.3504,INITIAL_STOP,-1.178,0.0,False,False,moex
YDEX,2025-01-28 07:25:00,2025-01-28 08:00:00,SHORT,2025-01-28 08:07:00,3976.0,4000.964,3913.59,3910.6442,2025-01-28 11:42:00,4000.964,INITIAL_STOP,-1.175,0.0,True,False,moex
YDEX,2025-01-28 07:50:00,2025-01-28 08:00:00,SHORT,2025-01-28 08:07:00,3976.0,4000.964,3913.59,3910.6442,2025-01-28 11:42:00,4000.964,INITIAL_STOP,-1.175,0.0,True,False,moex
YDEX,2025-01-28 14:55:00,2025-01-28 15:35:00,SHORT,2025-01-28 16:42:00,4018.75,4037.0281,3973.0547,3970.8979,2025-01-28 18:22:00,4037.0281,INITIAL_STOP,-1.242,0.0,True,False,moex
YDEX,2025-01-28 15:15:00,2025-01-28 15:35:00,SHORT,2025-01-28 16:42:00,4018.75,4037.0281,3973.0547,3970.8979,2025-01-28 18:22:00,4037.0281,INITIAL_STOP,-1.242,0.0,True,False,moex
YDEX,2025-01-29 14:15:00,2025-01-29 14:25:00,LONG,2025-01-29 14:46:00,4066.75,4048.8999,4111.3753,4113.4816,2025-01-29 15:45:00,4113.4816,GRID_B_FULL_TP,2.308,2.559,False,False,moex
YDEX,2025-02-12 14:55:00,2025-02-12 15:05:00,LONG,2025-02-12 15:25:00,4297.25,4277.0541,4347.7397,4350.1228,2025-02-12 16:05:00,4277.0541,INITIAL_STOP,-1.234,0.0,True,False,moex
YDEX,2025-02-14 04:00:00,2025-02-14 04:20:00,LONG,2025-02-14 04:25:00,4553.75,4433.1694,4855.2016,4869.4301,2025-02-17 05:30:00,4650.0,TIMEOUT,0.757,0.0,False,False,moex
YDEX,2025-02-24 13:45:00,2025-02-24 14:05:00,LONG,2025-02-24 14:13:00,4622.5,4601.5662,4674.8344,4677.3046,2025-02-25 05:19:00,4677.3046,GRID_B_FULL_TP,2.316,2.559,True,False,moex
YDEX,2025-02-24 13:30:00,2025-02-24 14:05:00,LONG,2025-02-24 14:13:00,4622.5,4601.5662,4674.8344,4677.3046,2025-02-25 05:19:00,4677.3046,GRID_B_FULL_TP,2.316,2.559,True,False,moex
YDEX,2025-02-28 07:00:00,2025-02-28 07:25:00,SHORT,2025-02-28 07:32:00,4411.0,4456.1165,4298.2088,4292.885,2025-02-28 17:35:00,4456.1165,INITIAL_STOP,-1.108,0.0,True,False,moex
YDEX,2025-03-17 11:50:00,2025-03-17 12:25:00,LONG,2025-03-17 12:31:00,4618.5,4555.0723,4777.0694,4784.5538,2025-03-20 11:44:00,4635.0,TIMEOUT,0.18,0.0,True,False,moex
YDEX,2025-03-19 07:30:00,2025-03-19 08:00:00,LONG,2025-03-19 08:11:00,4612.5,4588.5813,4672.2969,4675.1193,2025-03-20 12:07:00,4617.5737,BE_STOP,1.038,1.25,True,False,moex
YDEX,2025-03-25 11:40:00,2025-03-25 12:10:00,SHORT,2025-03-25 12:16:00,4580.5,4600.3708,4530.8231,4528.4784,2025-03-25 15:38:00,4600.3708,INITIAL_STOP,-1.254,0.0,False,False,moex
YDEX,2025-03-26 07:05:00,2025-03-26 07:40:00,LONG,2025-03-26 07:46:00,4654.25,4638.0186,4694.8284,4696.7437,2025-03-26 08:42:00,4638.0186,INITIAL_STOP,-1.315,0.0,True,False,moex
YDEX,2025-03-26 08:40:00,2025-03-26 09:15:00,LONG,2025-03-26 09:24:00,4641.5,4620.5378,4693.9056,4696.3792,2025-03-26 12:44:00,4620.5378,INITIAL_STOP,-1.244,0.0,True,False,moex
YDEX,2025-04-11 13:50:00,2025-04-11 14:05:00,LONG,2025-04-11 14:19:00,4130.75,4114.8039,4170.6153,4172.497,2025-04-11 14:29:00,4114.8039,INITIAL_STOP,-1.285,0.0,True,False,moex
YDEX,2025-05-05 04:00:00,2025-05-05 04:30:00,SHORT,2025-05-05 05:09:00,3941.25,3980.9119,3842.0953,3837.4152,2025-05-05 14:22:00,3837.4152,GRID_B_FULL_TP,2.45,2.559,False,False,moex
YDEX,2025-05-11 01:45:00,2025-05-11 02:00:00,LONG,2025-05-11 02:31:00,4054.75,4043.9179,4081.8303,4083.1085,2025-05-11 04:24:00,4043.9179,INITIAL_STOP,-1.412,0.0,False,False,moex
YDEX,2025-05-13 13:15:00,2025-05-13 14:10:00,SHORT,2025-05-13 14:17:00,4125.75,4147.1886,4072.1534,4069.6237,2025-05-14 13:36:00,4147.1886,INITIAL_STOP,-1.212,0.0,True,False,moex
YDEX,2025-05-26 20:05:00,2025-05-27 04:05:00,SHORT,2025-05-27 04:11:00,3916.0,3927.874,3886.315,3884.9139,2025-05-27 04:32:00,3884.9139,GRID_B_FULL_TP,2.196,2.559,True,False,moex
YDEX,2025-06-02 17:25:00,2025-06-02 18:25:00,LONG,2025-06-02 18:47:00,4154.0,4138.769,4192.0775,4193.8748,2025-06-02 19:27:00,4138.769,INITIAL_STOP,-1.3,0.0,True,False,moex
YDEX,2025-06-04 04:10:00,2025-06-04 04:35:00,LONG,2025-06-04 04:40:00,4217.75,4198.1734,4266.6916,4269.0016,2025-06-04 14:15:00,4198.1734,INITIAL_STOP,-1.237,0.0,False,False,moex
YDEX,2025-06-18 08:45:00,2025-06-18 09:40:00,LONG,2025-06-18 10:46:00,4078.5,4056.3822,4133.7944,4136.4043,2025-06-18 13:26:00,4056.3822,INITIAL_STOP,-1.203,0.0,True,False,moex
YDEX,2025-06-18 14:00:00,2025-06-18 14:30:00,LONG,2025-06-18 14:36:00,4047.75,4030.4284,4091.0541,4093.098,2025-06-19 10:51:00,4030.4284,INITIAL_STOP,-1.257,0.0,True,False,moex
YDEX,2025-06-23 07:20:00,2025-06-23 07:30:00,LONG,2025-06-23 09:27:00,4035.75,4013.9464,4090.2591,4092.8319,2025-06-23 15:45:00,4013.9464,INITIAL_STOP,-1.204,0.0,True,False,moex
YDEX,2025-07-02 13:35:00,2025-07-02 13:55:00,SHORT,2025-07-02 14:11:00,4148.5,4166.2228,4104.1931,4102.1018,2025-07-03 09:02:00,4166.2228,INITIAL_STOP,-1.257,0.0,True,False,moex
YDEX,2025-07-04 07:25:00,2025-07-04 08:15:00,SHORT,2025-07-04 10:04:00,4101.5,4136.6522,4013.6194,4009.4714,2025-07-04 10:20:00,4136.6522,INITIAL_STOP,-1.128,0.0,True,False,moex
YDEX,2025-07-09 07:35:00,2025-07-09 07:50:00,LONG,2025-07-09 08:02:00,4075.75,4061.8864,4110.4091,4112.045,2025-07-09 08:50:00,4112.045,GRID_B_FULL_TP,2.236,2.559,True,False,moex
YDEX,2025-07-12 16:05:00,2025-07-12 17:05:00,SHORT,2025-07-12 17:32:00,3993.75,4096.9906,3735.6484,3723.466,2025-07-14 15:16:00,4096.9906,INITIAL_STOP,-1.043,0.0,True,False,moex
YDEX,2025-07-12 23:20:00,2025-07-13 00:35:00,SHORT,2025-07-13 00:48:00,4005.5,4025.5082,3955.4794,3953.1184,2025-07-13 19:35:00,3953.1184,GRID_B_FULL_TP,2.339,2.559,True,False,moex
YDEX,2025-07-19 23:00:00,2025-07-19 23:20:00,LONG,2025-07-20 00:14:00,4429.5,4389.8557,4528.6106,4533.2886,2025-07-21 11:23:00,4389.8557,INITIAL_STOP,-1.123,0.0,True,False,moex
YDEX,2025-07-28 04:00:00,2025-07-28 04:20:00,SHORT,2025-07-28 04:25:00,4257.75,4283.8866,4192.4084,4189.3243,2025-07-28 05:52:00,4283.8866,INITIAL_STOP,-1.179,0.0,False,False,moex
YDEX,2025-08-18 15:35:00,2025-08-18 16:35:00,LONG,2025-08-18 16:53:00,4416.0,4391.376,4477.56,4480.4656,2025-08-18 19:04:00,4480.4656,GRID_B_FULL_TP,2.362,2.559,True,False,moex
YDEX,2025-08-19 12:40:00,2025-08-19 13:10:00,LONG,2025-08-19 15:08:00,4452.25,4435.8216,4493.3209,4495.2595,2025-08-19 15:22:00,4435.8216,INITIAL_STOP,-1.298,0.0,True,False,moex
YDEX,2025-09-02 12:05:00,2025-09-02 12:40:00,SHORT,2025-09-02 12:48:00,4282.25,4315.4234,4199.3166,4195.4021,2025-09-03 07:04:00,4315.4234,INITIAL_STOP,-1.142,0.0,True,False,moex
YDEX,2025-09-24 07:40:00,2025-09-24 08:10:00,SHORT,2025-09-24 08:16:00,4077.5,4098.1163,4025.9594,4023.5267,2025-09-24 08:24:00,4098.1163,INITIAL_STOP,-1.218,0.0,True,False,moex
YDEX,2025-10-10 05:30:00,2025-10-10 05:55:00,LONG,2025-10-10 07:18:00,3908.5,3885.6373,3965.6569,3968.3547,2025-10-10 10:48:00,3885.6373,INITIAL_STOP,-1.188,0.0,False,False,moex
YDEX,2025-10-28 13:00:00,2025-10-28 13:30:00,LONG,2025-10-28 14:04:00,3829.75,3810.2554,3878.4866,3880.7869,2025-10-28 19:41:00,3880.7869,GRID_B_FULL_TP,2.343,2.559,True,False,moex
YDEX,2025-11-01 11:15:00,2025-11-01 12:20:00,LONG,2025-11-01 13:16:00,3996.0,3982.006,4030.985,4032.6363,2025-11-01 23:00:00,4032.6363,GRID_B_FULL_TP,2.245,2.559,False,False,moex
YDEX,2025-11-03 23:00:00,2025-11-04 00:00:00,LONG,2025-11-04 00:19:00,4073.5,4044.3897,4146.2756,4149.7106,2025-11-05 04:56:00,4044.3897,INITIAL_STOP,-1.154,0.0,True,False,moex
YDEX,2025-11-18 20:30:00,2025-11-19 03:55:00,LONG,2025-11-19 04:00:00,3928.25,3904.6076,3987.3559,3990.1457,2025-11-19 07:52:00,3990.1457,GRID_B_FULL_TP,2.376,2.559,True,False,moex
YDEX,2025-12-05 20:10:00,2025-12-05 20:25:00,LONG,2025-12-05 20:42:00,4279.5,4243.5808,4369.2981,4373.5366,2025-12-08 20:41:00,4297.0,TIMEOUT_P50,1.363,1.25,True,False,moex
